col_index,col_winery,col_wine,col_figure,col_rating,col_ratingC,col_location_country,col_location_region,col_url,col_year
144,Louis Roederer,Cristal Rosé Brut Champagne (Millésimé) 2006,NA,4.6,538,Chile,Colchagua Valley,https://www.vivino.com/louis-roederer-cristal-rose-brut-champagne-millesime/w/74306?year=2006&price_id=3675576,2006
145,Casa Silva,Altura 2008,NA,4.6,530,Chile,Colchagua Valley,https://www.vivino.com/casa-silva-altura/w/18323?year=2008&price_id=12139586,2008
146,Quinta do Noval,40 Year Old Tawny Port N.V.,NA,4.6,490,Portugal,Aged Tawny Port,https://www.vivino.com/quinta-do-noval-forty-year-old-tawny-port/w/81331?year=N.V.&price_id=3462698,N.V.
147,Ruinart,Dom Ruinart Brut Champagne 1998,NA,4.6,489,Portugal,Aged Tawny Port,https://www.vivino.com/champagne-ruinart-dom-ruinart-brut-champagne/w/1165282?year=1998&price_id=64849,1998
148,Emilio Moro,Malleolus de Sanchomartin 2011,NA,4.6,472,Spain,Ribera del Duero,https://www.vivino.com/emilio-moro-malleolus-de-sanchomartin/w/11607?year=2011&price_id=16541371,2011
149,Antinori,Solaia 2014,NA,4.6,442,Spain,Ribera del Duero,https://www.vivino.com/antinori-tuscany-solaia/w/1651?year=2014&price_id=17458539,2014
150,Dow's,Vintage Port 2011,NA,4.6,430,Portugal,Vintage Port,https://www.vivino.com/dows-port-vintage-port/w/80415?year=2011&price_id=7567200,2011
151,Bodegas Roda,Cirsion Rioja 2010,NA,4.6,383,Portugal,Vintage Port,https://www.vivino.com/bodegas-roda-cirsion-rioja/w/18717?year=2010&price_id=3557232,2010
152,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2011,NA,4.6,381,France,Saint-Émilion Grand Cru,https://www.vivino.com/cheval-blanc-saint-emilion-grand-cru-premier-grand-cru-classe/w/1148747?year=2011&price_id=6355109,2011
153,Château l'Évangile,Pomerol 2006,NA,4.6,371,France,Saint-Émilion Grand Cru,https://www.vivino.com/chateau-l-evangile-pomerol/w/1108737?year=2006&price_id=16834971,2006
154,Biserno,Bibbona 2009,NA,4.6,362,France,Saint-Émilion Grand Cru,https://www.vivino.com/tenuta-campo-di-sasso-bibbona/w/1186753?year=2009&price_id=17165015,2009
155,Château Margaux,Margaux (Premier Grand Cru Classé) 2012,NA,4.6,340,France,Saint-Émilion Grand Cru,https://www.vivino.com/chateau-margaux-margaux-premier-grand-cru-classe/w/1127795?year=2012&price_id=6355108,2012
156,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves) 2006,NA,4.6,336,France,Pessac-Léognan,https://www.vivino.com/la-mission-haut-brion-pessac-leognan-grand-cru-classe-de-graves/w/1605285?year=2006&price_id=16502533,2006
157,Pétrus,Pomerol 2010,NA,4.6,331,France,Pessac-Léognan,https://www.vivino.com/petrus-pomerol/w/1166837?year=2010&price_id=12202165,2010
158,Cartuxa,Pêra-Manca Branco 2016,NA,4.6,328,France,Pessac-Léognan,https://www.vivino.com/adega-cartuxa-pera-manca-branco/w/1870315?year=2016&price_id=14783012,2016
159,Dominio de Pingus,Pingus 2012,NA,4.6,321,Spain,Ribera del Duero,https://www.vivino.com/dominio-de-pingus-pingus/w/1876294?year=2012&price_id=5916596,2012
160,Royal Oporto,40 Year Old Tawny Porto N.V.,NA,4.6,309,Portugal,Aged Tawny Port,https://www.vivino.com/royal-oporto-forty-year-old-tawny-porto/w/1462828?year=N.V.&price_id=10455516,N.V.
161,Pétrus,Pomerol 2011,NA,4.6,307,Portugal,Aged Tawny Port,https://www.vivino.com/petrus-pomerol/w/1166837?year=2011&price_id=6355122,2011
162,Château Lafite Rothschild,Pauillac (Premier Grand Cru Classé) 2010,NA,4.6,304,Portugal,Aged Tawny Port,https://www.vivino.com/chateau-lafite-rothschild-pauillac-premier-grand-cru-classe-pauillac/w/3908?year=2010&price_id=4836010,2010
163,Château Ducru-Beaucaillou,Saint-Julien (Grand Cru Classé) 2010,NA,4.6,303,France,Saint-Julien,https://www.vivino.com/chateau-ducru-beaucaillou-saint-julien-grand-cru-classe/w/61744?year=2010&price_id=17304031,2010
164,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé) 2012,NA,4.6,289,France,Pessac-Léognan,https://www.vivino.com/haut-brion-pessac-leognan-premier-grand-cru-classe/w/1152755?year=2012&price_id=6355128,2012
165,Valdicava,Brunello di Montalcino Riserva Madonna del Piano 2010,NA,4.6,250,Italy,Brunello di Montalcino,https://www.vivino.com/valdicava-brunello-di-montalcino-riserva-madonna-del-piano/w/1242989?year=2010&price_id=16834624,2010
166,Burmester,Tordiz 40 Year Old Tawny Port N.V.,NA,4.6,243,Portugal,Aged Tawny Port,https://www.vivino.com/burmester-tordiz-40-year-old-tawny-port/w/76388?year=N.V.&price_id=8147085,N.V.
167,Salvioni,Brunello di Montalcino 2006,NA,4.6,232,Italy,Brunello di Montalcino,https://www.vivino.com/salvioni-maria-grazia-brunello-di-montalcino/w/77458?year=2006&price_id=16296406,2006
168,Quinta do Crasto,Vinha da Ponte 2012,NA,4.6,217,Italy,Brunello di Montalcino,https://www.vivino.com/quinta-do-crasto-vinha-da-ponte/w/1322600?year=2012&price_id=3427049,2012
169,Milantino,Gran Reserva 2005,NA,4.6,215,Brazil,Vale dos Vinhedos,https://www.vivino.com/milantino-gran-reserva/w/1964017?year=2005&price_id=12769520,2005
170,Viñedo Chadwick,Red 2010,NA,4.6,212,Brazil,Vale dos Vinhedos,https://www.vivino.com/chadwick-red/w/2774263?year=2010&price_id=9383751,2010
171,Billecart-Salmon,Cuvée Elisabeth Salmon Brut Rosé Champagne 2006,NA,4.6,201,Brazil,Vale dos Vinhedos,https://www.vivino.com/champagne-billecart-salmon-cuvee-elisabeth-salmon-brut-rose-champagne/w/15616?year=2006&price_id=16448392,2006
172,Krohn,Colheita Porto 1976,NA,4.6,182,Portugal,Colheita Port,https://www.vivino.com/krohn-colheita-porto/w/1136061?year=1976&price_id=1111811,1976
173,Jim Barry,The Armagh Shiraz 2006,NA,4.6,181,Australia,Clare Valley,https://www.vivino.com/jim-barry-the-armagh-shiraz/w/31124?year=2006&price_id=16984944,2006
174,Il Marroneto,Madonna delle Grazie Brunello di Montalcino 2012,NA,4.6,176,Italy,Brunello di Montalcino,https://www.vivino.com/il-marroneto-madonna-delle-grazie-brunello-di-montalcino/w/1171278?year=2012&price_id=15426531,2012
175,Catena Zapata,Adrianna Vineyard Mundus Bacillus Terrae Malbec 2011,NA,4.6,169,Argentina,Tupungato,https://www.vivino.com/catena-zapata-adrianna-vineyard-mundus-bacillus-terrae-malbec-tupungato/w/5107190?year=2011&price_id=13069310,2011
176,Quinta do Crasto,Vinha da Ponte 2010,NA,4.6,165,Argentina,Tupungato,https://www.vivino.com/quinta-do-crasto-vinha-da-ponte/w/1322600?year=2010&price_id=1111668,2010
177,Kopke,Colheita Port 1974,NA,4.6,162,Portugal,Colheita Port,https://www.vivino.com/kopke-colheita-port/w/76372?year=1974&price_id=1111797,1974
178,Oremus,Tokaji Aszú 6 Puttonyos 2005,NA,4.6,141,Portugal,Colheita Port,https://www.vivino.com/oremus-tokaji-aszu-6-puttonyos-tokaj/w/77175?year=2005&price_id=16981140,2005
179,Alves de Sousa,Memórias N.V.,NA,4.6,137,Portugal,Colheita Port,https://www.vivino.com/alves-de-sousa-memorias/w/1401743?year=N.V.&price_id=3847632,N.V.
180,Barros,Colheita Porto 1974,NA,4.6,137,Portugal,Colheita Port,https://www.vivino.com/barros-porto-colheita-porto/w/1189822?year=1974&price_id=14861079,1974
181,Norton,Gernot Langes 2014,NA,4.6,131,Argentina,Lujan de Cuyo,https://www.vivino.com/norton-gernot-langes/w/1220973?year=2014&price_id=17082813,2014
182,Domaine de La Romanée-Conti,Corton Grand Cru 2009,NA,4.6,125,France,Corton Grand Cru,https://www.vivino.com/domaine-de-la-romanee-conti-corton-grand-cru/w/2659159?year=2009&price_id=12341555,2009
183,Montes,Taita Marchigüe Vineyard Cabernet Sauvignon 2010,NA,4.6,120,Chile,Colchagua Valley,https://www.vivino.com/montes-taita-marchigue-vineyard-cabernet-sauvignon/w/1807024?year=2010&price_id=15633004,2010
184,Quinta Nova,Mirabilis Grande Reserva Branco 2017,NA,4.6,118,Chile,Colchagua Valley,https://www.vivino.com/quinta-nova-mirabilis-grande-reserva-branco/w/1488932?year=2017&price_id=17302638,2017
185,Biondi-Santi,Brunello di Montalcino Riserva 2001,NA,4.6,114,Italy,Brunello di Montalcino,https://www.vivino.com/franco-biondi-santi-brunello-di-montalcino-riserva/w/82698?year=2001&price_id=341545,2001
186,Kopke,Colheita Port 1967,NA,4.6,113,Portugal,Colheita Port,https://www.vivino.com/kopke-colheita-port/w/76372?year=1967&price_id=1111699,1967
187,Krohn,Colheita Porto 1978,NA,4.6,108,Portugal,Colheita Port,https://www.vivino.com/krohn-colheita-porto/w/1136061?year=1978&price_id=7368075,1978
188,Krohn,Colheita Porto 1961,NA,4.6,99,Portugal,Colheita Port,https://www.vivino.com/krohn-colheita-porto/w/1136061?year=1961&price_id=7369759,1961
189,Jean-Paul & Benoit Droin,Chablis Grand Cru 'Les Clos' 2016,NA,4.6,97,France,Chablis Grand Cru 'Les Clos',https://www.vivino.com/jean-paul-benoit-droin-chablis-grand-cru-les-clos/w/55464?year=2016&price_id=17913666,2016
190,Viñedos de Páganos,La Nieta 2007,NA,4.6,92,France,Chablis Grand Cru 'Les Clos',https://www.vivino.com/vinedos-de-paganos-la-nieta/w/1100735?year=2007&price_id=16958613,2007
191,Château Ausone,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1983,NA,4.6,91,France,Saint-Émilion Grand Cru,https://www.vivino.com/ausone-saint-emilion-grand-cru-premier-grand-cru-classe/w/1152417?year=1983&price_id=16834633,1983
192,Château Gilette,Sauternes (Crème de Tête) 1989,NA,4.6,89,France,Saint-Émilion Grand Cru,https://www.vivino.com/fr-chateau-gilette-sauternes-creme-de-tete/w/1822247?year=1989&price_id=595816,1989
193,Tua Rita,Syrah Toscana 2008,NA,4.6,79,France,Saint-Émilion Grand Cru,https://www.vivino.com/tua-rita-syrah-toscana/w/1272234?year=2008&price_id=16296397,2008
194,Bueno,Bueno-Cipresso Brunello di Montalcino Riserva 2004,NA,4.6,77,Italy,Brunello di Montalcino,https://www.vivino.com/bellavista-estate-bueno-cipresso-brunello-di-montalcino-riserva-brunello-di-montalcino/w/2280068?year=2004&price_id=18164966,2004
195,Santa Carolina,Luis Pereira 2012,NA,4.6,72,Chile,Central Valley,https://www.vivino.com/santa-carolina-luis-pereira-central-valley-red-wine/w/5197411?year=2012&price_id=9861962,2012
196,Marcolino Sébo,Visconde de Borba Garrafeira 2006,NA,4.6,71,Chile,Central Valley,https://www.vivino.com/pt-marcolino-sebo-visconde-de-borba-garrafeira/w/5017041?year=2006&price_id=15988453,2006
197,Quinta da Boavista - Tavares de Pina,Vinha do Ujo Vinhas Velhas 2013,NA,4.6,69,Chile,Central Valley,https://www.vivino.com/tavares-vinha-do-ujo-vinhas-velhas-tinto/w/4443335?year=2013&price_id=17875085,2013
198,Gracia,Saint-Émilion Grand Cru 2011,NA,4.6,64,France,Saint-Émilion Grand Cru,https://www.vivino.com/gracia-saint-emilion-grand-cru/w/1208272?year=2011&price_id=16734428,2011
199,Dom Pérignon,Oenothèque Brut Champagne 1971,NA,4.6,61,France,Saint-Émilion Grand Cru,https://www.vivino.com/dom-perignon-champagne-oenotheque-brut/w/1127808?year=1971&price_id=64877,1971
200,H. Stagnari,Dinastía Tinto 2015,NA,4.6,57,France,Saint-Émilion Grand Cru,https://www.vivino.com/hector-stagnari-dinastia-tinto/w/1235645?year=2015&price_id=17104170,2015
201,Quinta do Noval,Vintage Port 2011,NA,4.6,57,Portugal,Vintage Port,https://www.vivino.com/quinta-do-noval-vintage-port/w/1165304?year=2011&price_id=7474431,2011
202,Vasques de Carvalho,40 Years Old Tawny Port N.V.,NA,4.6,55,Portugal,Aged Tawny Port,https://www.vivino.com/vasques-de-carvalho-forty-years-old-tawny-port/w/3882596?year=N.V.&price_id=14861113,N.V.
203,Masseto,Toscana 2015,NA,4.6,55,Portugal,Aged Tawny Port,https://www.vivino.com/masseto-toscana/w/2446729?year=2015&price_id=18349989,2015
204,Kopke,Colheita Port 1964,NA,4.6,55,Portugal,Colheita Port,https://www.vivino.com/kopke-colheita-port/w/76372?year=1964&price_id=2575072,1964
205,Quinta do Zambujeiro,Zambujeiro 2014,NA,4.6,53,Portugal,Colheita Port,https://www.vivino.com/quinta-do-zambujeiro-zambujeiro/w/14847?year=2014&price_id=16442707,2014
206,Andresen,Special Selection Colheita Porto 1968,NA,4.6,49,Portugal,Colheita Port,https://www.vivino.com/jh-andresen-special-selection-colheita-porto/w/1154891?year=1968&price_id=14614830,1968
207,Niepoort,Porto Garrafeira 1977,NA,4.6,48,Portugal,Colheita Port,https://www.vivino.com/niepoort-vinhos-sa-porto-garrafeira/w/1267518?year=1977&price_id=3391940,1977
208,E. Guigal,Côte-Rôtie La Turque 2012,NA,4.6,48,Portugal,Colheita Port,https://www.vivino.com/e-guigal-cote-rotie-la-turque/w/1473611?year=2012&price_id=16834447,2012
209,Kopke,Colheita Port 1938,NA,4.6,41,Portugal,Colheita Port,https://www.vivino.com/kopke-colheita-port/w/76372?year=1938&price_id=1111673,1938
210,Les Asteries,Saint-Émilion Grand Cru 2011,NA,4.6,38,France,Saint-Émilion Grand Cru,https://www.vivino.com/les-asteries-saint-emilion-grand-cru/w/1455295?year=2011&price_id=16261493,2011
211,Camille Giroud,Charmes-Chambertin Grand Cru 2007,NA,4.6,37,France,Charmes-Chambertin Grand Cru,https://www.vivino.com/camille-giroud-charmes-chambertin-grand-cru/w/1215040?year=2007&price_id=8516809,2007
212,Château Lagrézette,Le Pigeonnier Malbec 2003,NA,4.6,36,France,Charmes-Chambertin Grand Cru,https://www.vivino.com/lagrezette-le-pigeonnier-malbec/w/1313926?year=2003&price_id=594830,2003
213,Royal Tokaji,Essencia 2003,NA,4.6,32,France,Charmes-Chambertin Grand Cru,https://www.vivino.com/royal-tokaji-essencia/w/1140747?year=2003&price_id=14947865,2003
214,Caprili,Brunello di Montalcino Riserva 2012,NA,4.6,31,Italy,Brunello di Montalcino,https://www.vivino.com/caprili-brunello-di-montalcino-riserva/w/1169738?year=2012&price_id=17770286,2012
215,Cantine San Marzano,62 Anniversario Primitivo di Manduria Riserva 1962,NA,4.6,31,Italy,Primitivo di Manduria,https://www.vivino.com/cantine-san-marzano-sixtytwo-anniversario-primitivo-di-manduria-riserva/w/2017637?year=1962&price_id=14367668,1962
216,Barros,Colheita Porto 1937,NA,4.6,30,Portugal,Colheita Port,https://www.vivino.com/barros-porto-colheita-porto/w/1189822?year=1937&price_id=6628090,1937
217,Messias,Porto Vintage 1977,NA,4.6,30,Portugal,Colheita Port,https://www.vivino.com/messias-porto-vintage/w/20619?year=1977&price_id=2210706,1977
218,Dom Pérignon,Oenothèque Brut Champagne 1975,NA,4.6,30,Portugal,Colheita Port,https://www.vivino.com/dom-perignon-champagne-oenotheque-brut/w/1127808?year=1975&price_id=1375319,1975
219,Cantine Intorcia,3 Gen Marsala Superiore Riserva Ambra Dolce N.V.,NA,4.6,29,Portugal,Colheita Port,https://www.vivino.com/intorcia-three-gen-marsala-superiore-riserva-ambra-dolce/w/2123124?year=N.V.&price_id=8238819,N.V.
220,Niepoort,Colheita Port 1912,NA,4.6,27,Portugal,Colheita Port,https://www.vivino.com/niepoort-vinhos-sa-colheita-port/w/8971?year=1912&price_id=7709500,1912
221,Vieux Château Certan,Pomerol 2015,NA,4.6,27,Portugal,Colheita Port,https://www.vivino.com/vieux-chateau-certan-pomerol/w/81849?year=2015&price_id=16834663,2015
222,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé) N.V.,NA,4.5,44982,Portugal,Colheita Port,https://www.vivino.com/chateau-mouton-rothschild-pauillac-premier-grand-cru-classe/w/1684223?year=N.V.&price_id=8202375,N.V.
223,Dom Pérignon,Brut Champagne 2006,NA,4.5,15817,Portugal,Colheita Port,https://www.vivino.com/dom-perignon-brut-champagne/w/86684?year=2006&price_id=7357717,2006
224,Château Angelus,Saint-Émilion Grand Cru (Premier Grand Cru Classé) N.V.,NA,4.5,12998,France,Saint-Émilion Grand Cru,https://www.vivino.com/chateau-angelus-saint-emilion-grand-cru-premier-grand-cru-classe/w/10175?year=N.V.&price_id=8202274,N.V.
225,Dom Pérignon,Brut Champagne 2004,NA,4.5,11807,France,Saint-Émilion Grand Cru,https://www.vivino.com/dom-perignon-brut-champagne/w/86684?year=2004&price_id=17934401,2004
226,Antinori,Tignanello 2012,NA,4.5,9690,France,Saint-Émilion Grand Cru,https://www.vivino.com/antinori-tuscany-tignanello/w/1652?year=2012&price_id=6405486,2012
227,Antinori,Tignanello 2014,NA,4.5,9569,France,Saint-Émilion Grand Cru,https://www.vivino.com/antinori-tuscany-tignanello/w/1652?year=2014&price_id=15839820,2014
228,Veuve Clicquot,La Grande Dame Brut Champagne N.V.,NA,4.5,9537,France,Saint-Émilion Grand Cru,https://www.vivino.com/veuve-clicquot-la-grande-dame-brut-champagne/w/79836?year=N.V.&price_id=13502375,N.V.
229,Cantine San Marzano,60 Sessantanni Old Vines Primitivo di Manduria 2014,NA,4.5,7733,Italy,Primitivo di Manduria,https://www.vivino.com/cantine-san-marzano-sixty-sessantanni-old-vines-primitivo-di-manduria/w/11890?year=2014&price_id=14238928,2014
230,Dom Pérignon,Brut Champagne 2009,NA,4.5,7371,Italy,Primitivo di Manduria,https://www.vivino.com/dom-perignon-brut-champagne/w/86684?year=2009&price_id=18077066,2009
231,Alión,Ribera del Duero 2013,NA,4.5,6104,Spain,Ribera del Duero,https://www.vivino.com/alion-ribera-del-duero/w/77171?year=2013&price_id=13425401,2013
232,Antinori,Tignanello 2015,NA,4.5,4898,Spain,Ribera del Duero,https://www.vivino.com/antinori-tuscany-tignanello/w/1652?year=2015&price_id=18070897,2015
233,Laurent-Perrier,Grand Siècle Champagne (Grande Cuvée) N.V.,NA,4.5,4849,Spain,Ribera del Duero,https://www.vivino.com/laurent-perrier-grand-siecle-champagne-grande-cuvee/w/1238419?year=N.V.&price_id=3556492,N.V.
234,Don Melchor,Cabernet Sauvignon 2011,NA,4.5,4217,Spain,Ribera del Duero,https://www.vivino.com/don-melchor-cabernet-sauvignon/w/1135069?year=2011&price_id=12631575,2011
235,Tenuta San Guido,Sassicaia 2014,NA,4.5,3900,Italy,Bolgheri Sassicaia,https://www.vivino.com/tenuta-san-guido-sassicaia/w/5078?year=2014&price_id=11644894,2014
236,Cantine San Marzano,60 Sessantanni Old Vines Primitivo di Manduria 2015,NA,4.5,3735,Italy,Primitivo di Manduria,https://www.vivino.com/cantine-san-marzano-sixty-sessantanni-old-vines-primitivo-di-manduria/w/11890?year=2015&price_id=17839409,2015
237,Louis Roederer,Cristal Brut Champagne (Millésimé) 2009,NA,4.5,3372,Italy,Primitivo di Manduria,https://www.vivino.com/louis-roederer-cristal-brut-champagne-millesime/w/74304?year=2009&price_id=17456224,2009
238,Dow's,Vintage Port N.V.,NA,4.5,3201,Portugal,Vintage Port,https://www.vivino.com/dows-port-vintage-port/w/80415?year=N.V.&price_id=10651781,N.V.
239,Marqués de Murrieta,Castillo Ygay Gran Reserva Especial Cosecha Tinto 2007,NA,4.5,3093,Portugal,Vintage Port,https://www.vivino.com/marques-de-murrieta-castillo-ygay-gran-reserva-especial-cosecha-tinto/w/11001?year=2007&price_id=16350966,2007
240,Alión,Ribera del Duero 2014,NA,4.5,2750,Spain,Ribera del Duero,https://www.vivino.com/alion-ribera-del-duero/w/77171?year=2014&price_id=17868480,2014
241,Dom Pérignon,Brut Champagne 2005,NA,4.5,2746,Spain,Ribera del Duero,https://www.vivino.com/dom-perignon-brut-champagne/w/86684?year=2005&price_id=9850188,2005
242,Louis Roederer,Cristal Brut Champagne (Millésimé) 2007,NA,4.5,2699,Spain,Ribera del Duero,https://www.vivino.com/louis-roederer-cristal-brut-champagne-millesime/w/74304?year=2007&price_id=18355541,2007
243,Veuve Clicquot,La Grande Dame Brut Champagne 2006,NA,4.5,2303,Spain,Ribera del Duero,https://www.vivino.com/veuve-clicquot-la-grande-dame-brut-champagne/w/79836?year=2006&price_id=15978910,2006
244,Catena Zapata,Nicolas Catena Zapata 2009,NA,4.5,2244,Spain,Ribera del Duero,https://www.vivino.com/catena-zapata-nicolas-catena-zapata/w/1868?year=2009&price_id=16649485,2009
245,Cartuxa,Pêra-Manca Branco 2015,NA,4.5,2118,Spain,Ribera del Duero,https://www.vivino.com/adega-cartuxa-pera-manca-branco/w/1870315?year=2015&price_id=15750768,2015
246,Krug,Brut Rosé Champagne N.V.,NA,4.5,2089,Spain,Ribera del Duero,https://www.vivino.com/krug-brut-rose-champagne/w/79632?year=N.V.&price_id=2210666,N.V.
247,Dom Pérignon,Brut Rosé Champagne 2004,NA,4.5,2056,Spain,Ribera del Duero,https://www.vivino.com/dom-perignon-brut-rose-champagne/w/2114480?year=2004&price_id=17456220,2004
248,Almaviva,EPU 2015,NA,4.5,1981,Spain,Ribera del Duero,https://www.vivino.com/almaviva-epu/w/1234111?year=2015&price_id=17176352,2015
249,Ornellaia,Bolgheri Superiore 2014,NA,4.5,1980,Italy,Bolgheri Superiore,https://www.vivino.com/ornellaia-bolgheri-superiore/w/22447?year=2014&price_id=16834856,2014
250,Viña Vik Winery,Red Blend N.V.,NA,4.5,1957,Chile,Colchagua Valley,https://www.vivino.com/vina-vik-winery-red-blend/w/1524704?year=N.V.&price_id=8202055,N.V.
251,Donnafugata,Ben Ryé Passito di Pantelleria 2012,NA,4.5,1951,Italy,Passito di Pantelleria,https://www.vivino.com/donnafugata-ben-rye-passito-di-pantelleria/w/1176121?year=2012&price_id=16835095,2012
